"Clave"	"Nombre.x"	"X1994.Consultas.por.médico"	"X1994.Consultas.por.unidad.médica"	"X1994.Médicos.por.unidad.médica"	"X1995.Consultas.por.médico"	"X1995.Consultas.por.unidad.médica"	"X1995.Médicos.por.unidad.médica"	"X1996.Consultas.por.médico"	"X1996.Consultas.por.unidad.médica"	"X1996.Médicos.por.unidad.médica"	"X1997.Consultas.por.médico"	"X1997.Consultas.por.unidad.médica"	"X1997.Médicos.por.unidad.médica"	"X1998.Consultas.por.médico"	"X1998.Consultas.por.unidad.médica"	"X1998.Médicos.por.unidad.médica"	"X1999.Consultas.por.médico"	"X1999..Consultas.por.unidad.médica"	"X1999.Médicos.por.unidad.médica"	"X2000.Consultas.por.médico"	"X2000.Consultas.por.unidad.médica"	"X2000.Médicos.por.unidad.médica"	"X2001.Consultas.por.médico"	"X2001.Consultas.por.unidad.médica"	"X2001.Médicos.por.unidad.médica"	"X2002.Consultas.por.médico"	"X2002.Consultas.por.unidad.médica"	"X2002.Médicos.por.unidad.médica"	"X2003.Consultas.por.médico"	"X2003.Consultas.por.unidad.médica"	"X2003.Médicos.por.unidad.médica"	"X2004.Consultas.por.médico"	"X2004.Consultas.por.unidad.médica"	"X2004.Médicos.por.unidad.médica"	"X2005.Consultas.por.médico"	"X2005.Consultas.por.unidad.médica"	"X2005.Médicos.por.unidad.médica"	"X2006.Consultas.por.médico"	"X2006.Consultas.por.unidad.médica"	"X2006.Médicos.por.unidad.médica"	"X2007.Consultas.por.médico"	"X2007.Consultas.por.unidad.médica"	"X2007.Médicos.por.unidad.médica"	"X2008.Consultas.por.médico"	"X2008.Consultas.por.unidad.médica"	"X2008.Médicos.por.unidad.médica"	"X2009.Consultas.por.médico"	"X2009.Consultas.por.unidad.médica"	"X2009.Médicos.por.unidad.médica"	"X2010.Consultas.por.médico"	"X2010.Consultas.por.unidad.médica"	"X2010.Médicos.por.unidad.médica"
"1832"	24020	"Matehuala"	4216.2	22135.2	5.2	1720.5	10108	5.9	2558.1	16883.7	6.6	2553.5	18421.4	7.2	2622.6	20793.6	7.9	2554	20112.8	7.9	2742	20907.7	7.6	2593.5	20099.6	7.8	2572.5	20097.6	7.8	2753.7	21685.3	7.9	2095	16883	8.1	2019.1	16825.7	8.3	1912.3	17019.6	8.9	2032.6	20218.9	9.9	1875.5	18473.7	9.8	1910.2	19557.2	10.2	2138.4	21282.2	10
"1833"	24021	"Mexquitic de Carmona"	NA	3873.4	NA	0	0	NA	3570.1	4165.2	1.2	3972.7	3972.7	1	2683.6	3280	1.2	4323.5	5502.6	1.3	4710.9	6852.3	1.5	4232.8	7619.1	1.8	4512.3	7219.7	1.6	4450.4	8455.8	1.9	4639.3	6296.1	1.4	4168.5	5992.2	1.4	4303.2	5648	1.3	3641.5	6145.1	1.7	3906.4	6592	1.7	3838.6	6717.5	1.8	4138.7	6725.4	1.6
"1834"	24022	"Moctezuma"	7796	1949	0.2	1551	387.8	0.2	2183.8	2183.8	1	3697.4	3697.4	1	2870.3	3444.4	1.2	3106.4	3550.1	1.1	2937.2	3356.9	1.1	4231.1	4835.6	1.1	3757.4	4294.1	1.1	2948.6	3369.9	1.1	3768.1	4306.4	1.1	3765.6	4707	1.2	3113.5	4281	1.4	3083	4239.1	1.4	3568.7	4460.9	1.2	3372.5	4215.6	1.2	3156.4	3945.5	1.3
"1835"	24023	"Rayón"	NA	2678.5	NA	0	0	NA	2132.7	2132.7	1	2594.5	2594.5	1	2580.2	2580.2	1	1125.3	2625.7	2.3	3197.9	3730.8	1.2	3221.3	3758.2	1.2	2918.9	3405.3	1.2	3376.4	3939.2	1.2	2599.9	3466.5	1.3	2959.1	3945.5	1.3	4291.3	3678.3	0.9	3024.3	3888.4	1.3	3119.4	3565	1.1	3245.5	3709.1	1.1	3683.7	3683.7	1
"1836"	24024	"Rioverde"	2827.3	9110.3	3.2	1745	5409.6	3.1	2149.2	10880.3	5.1	2075.5	10865.8	5.2	2164.2	10700.8	4.9	1852.7	10823.5	5.8	1983.4	11789.9	5.9	2139	11883.2	5.6	1921.3	12061.7	6.3	1908.1	12084.7	6.3	1899.1	11489.4	6	2218.8	12045.1	5.4	1571.6	10759.3	6.8	1270.2	11041.1	8.7	1311.1	10942.8	8.3	1351.6	10917.1	8.1	1587.9	11420.7	7.2
"1837"	24025	"Salinas"	3295.7	3954.8	1.2	2470.6	2470.6	1	3431.2	4901.7	1.4	3307.1	6063	1.8	2817.8	5635.6	2	3524.9	5728	1.6	3089.9	6621.1	2.1	3851	7702	2	2764.2	8292.7	3	2793.4	9577.3	3.4	3243	8918.1	2.8	2891.3	8031.4	2.8	2674.9	7727.6	2.9	1939.8	5819.4	3	2051.3	6154	3	2310.8	6008.1	2.6	2415.1	6037.7	2.5
"1838"	24026	"San Antonio"	NA	2094.7	NA	0	0	NA	1891.4	1891.4	1	2484.8	2484.8	1	2501.7	2918.7	1.2	2958	3451	1.2	2740.9	3197.7	1.2	3701.2	4935	1.3	3802.6	4436.3	1.2	2744.7	3202.2	1.2	3685.7	4300	1.2	3262	4349.3	1.3	3243	3706.3	1.1	2461.1	3164.3	1.3	3025.2	3889.6	1.3	3308.2	4253.4	1.3	2757.4	3939.1	1.4
"1839"	24027	"San Ciro de Acosta"	3592	898	0.2	0	0	0.2	1776.5	2131.8	1.2	1695.3	2373.4	1.4	1914.7	2680.6	1.4	1726.9	2417.6	1.4	2022.2	2426.6	1.2	1787.8	2860.4	1.6	1928	2699.2	1.4	2047.1	2866	1.4	2135.2	3416.4	1.6	2315.6	3087.5	1.3	2062.1	3093.2	1.5	1743.9	2906.5	1.7	2752.1	3669.5	1.3	2593.7	3890.5	1.5	2987	4480.5	1.5
"1840"	24028	"San Luis Potosí"	1401	80598.2	57.5	1349.7	68310.3	50.6	1629.3	52583.3	32.3	1858	42648.3	23	1741.3	45105	25.9	1793.4	45561	25.4	1624.3	51571.8	31.8	1753.8	55585.6	31.7	1732.8	55357.2	31.9	1658	54444.9	32.8	1498.9	49462.9	33	1451.3	50423.2	34.7	1192.6	52990.4	44.4	1216.6	55235.8	45.4	1217.2	49614.1	40.8	1159.2	51336.9	44.3	1184.4	52379.9	44.2
"1841"	24029	"San Martín Chalchicuautla"	NA	2305	NA	0	0	NA	1684.2	3368.4	2	2901.1	3989	1.4	2456.6	3821.3	1.6	1887.5	2674	1.4	2177.7	3015.2	1.4	2470.5	3420.7	1.4	2234.8	2922.5	1.3	1947.4	2546.5	1.3	2363.6	3376.5	1.4	2379.3	3648.3	1.5	2050.4	3417.3	1.7	1572	3353.7	2.1	2257.9	3763.1	1.7	2179.8	3778.4	1.7	2454.4	3599.8	1.5
"1842"	24030	"San Nicolás Tolentino"	NA	751	NA	0	0	NA	1823	1823	1	1912.5	1912.5	1	1666.8	1666.8	1	1783	1783	1	1854.2	1854.2	1	3254.7	2441	0.8	3601	2700.8	0.8	3130.3	2347.8	0.8	2628.5	2628.5	1	2527.6	3159.5	1.2	4118	4118	1	1993.7	3489	1.8	3069.8	3837.2	1.2	3339	5008.5	1.5	3412.5	5118.8	1.5
"1843"	24031	"Santa Catarina"	NA	914.2	NA	0	0	NA	1449.8	1812.2	1.2	1954.3	2512.7	1.3	2015.2	2878.9	1.4	2044.6	3213	1.6	2157.5	2966.5	1.4	2104.6	2893.9	1.4	2110.2	2813.7	1.3	2013.4	2684.6	1.3	2558.8	2843.1	1.1	2146.4	2861.9	1.3	1965.2	2620.2	1.3	2204.7	2939.6	1.3	2381.8	3096.4	1.3	2619.8	3405.7	1.3	2472.9	3462.1	1.4
"1844"	24032	"Santa María del Río"	8723	2907.7	0.3	2963.5	987.8	0.3	2219.2	3883.6	1.8	4389.8	4877.6	1.1	2955.8	4187.3	1.4	3319.2	4851.2	1.5	3258.7	4422.5	1.4	3631.7	4669.4	1.3	3495.9	4744.4	1.4	3859.3	5513.3	1.4	3275.8	4804.5	1.5	3062.6	4785.3	1.6	3653.9	4567.4	1.2	3533.8	5300.6	1.5	4026.2	5787.6	1.4	2929.9	5859.7	2	3670.6	5397.9	1.5
"1845"	24033	"Santo Domingo"	NA	1416.5	NA	0	0	NA	1836.8	1836.8	1	1422.2	2311	1.6	2382.2	2382.2	1	1931.2	1931.2	1	1919	1919	1	2646.2	2646.2	1	2293.3	2293.3	1	2336.7	2336.7	1	2917.5	2593.3	0.9	2685	2983.3	1.1	2418.9	2956.4	1.2	2419.2	3494.4	1.4	3034.1	3708.3	1.2	2734.7	3646.2	1.3	2905.6	4197	1.4
"1846"	24034	"San Vicente Tancuayalab"	NA	1236	NA	0	0	NA	2695.2	3369	1.2	3155.3	3786.4	1.2	2991.6	3490.2	1.2	3503.5	3503.5	1	2807	3274.8	1.2	2978.9	3971.8	1.3	2997.9	3997.2	1.3	2370.8	3386.9	1.4	2698.9	3855.6	1.4	2536.1	3487.1	1.4	3767.9	3296.9	0.9	2016.4	3276.6	1.6	3290.3	4112.9	1.2	2762.9	4144.4	1.5	2933.6	4400.4	1.5
"1847"	24035	"Soledad de Graciano Sánchez"	3509.2	22225	6.3	2583.1	18082	7	3013.8	21096.4	7	3814.9	22889.4	6	3167.4	21380	6.8	2356.7	16968	7.2	2628.6	17086	6.5	2560.5	16131.1	6.3	2481.9	16876.7	6.8	2619.9	17815.6	6.8	2570.2	18505.4	7.2	2549.9	17212	6.8	2565.4	16773.5	6.5	2014	18280.6	9.1	1944.4	16804.9	8.6	2114.7	17340.4	8.2	1445.7	18252.4	12.6
"1848"	24036	"Tamasopo"	3050.2	6100.4	2	2187.7	4813	2.2	2594.9	5931.3	2.3	2471.4	5251.8	2.1	2893.5	6148.8	2.1	2787.4	5574.9	2	3077.4	5847	1.9	2907.1	5814.3	2	3126.7	5732.2	1.8	2213.2	4086	1.8	2315.5	4630.9	2	2188.7	5050.9	2.3	1816.8	4541.9	2.5	1661.6	4866	2.9	1966.1	5055.8	2.6	2694.4	5003.9	1.9	2377.3	5094.3	2.1
"1849"	24037	"Tamazunchale"	15564.5	8489.7	0.5	1287.3	702.2	0.5	5011.6	13155.4	2.6	3933.1	9046.2	2.3	3744.4	8425	2.2	4234.3	10501.2	2.5	4470.6	11176.6	2.5	3555.6	9397.1	2.6	3332.1	9520.4	2.9	3643.8	10202.6	2.8	3006	8198.1	2.7	2857	8234.8	2.9	2303.3	8637.2	3.8	2013.7	8334.5	4.1	1735.9	7786.7	4.5	2013.4	9113.2	4.5	2276.1	10273.2	4.5
"1850"	24038	"Tampacán"	NA	2047.5	NA	0	0	NA	1543.3	2160.6	1.4	2416	3624	1.5	2960.4	4440.7	1.5	2853.6	4280.3	1.5	3014.2	4521.3	1.5	3155.7	4733.5	1.5	3327.8	4437	1.3	3233.6	4311.5	1.3	2804.9	3205.6	1.1	2432	3474.3	1.4	4431.2	4985.1	1.1	3109.3	3886.6	1.2	3451.8	4314.8	1.2	4217.9	4745.1	1.1	3890	4862.5	1.3
"1851"	24039	"Tampamolón Corona"	11022	2755.5	0.2	1736	434	0.2	2172.9	3042	1.4	2319	2981.6	1.3	2038.8	3313.1	1.6	2348.8	3523.1	1.5	1897.2	2740.4	1.4	2347	3390.1	1.4	2300.4	3322.8	1.4	2000.2	2889.2	1.4	3245.3	5048.2	1.6	3069.1	4774.2	1.6	2225.7	3462.2	1.6	1790.5	3043.8	1.7	2524.6	3534.4	1.4	2067.7	3928.7	1.9	2337.4	3739.8	1.6
"1852"	24040	"Tamuín"	3914.8	15659	4	4622.6	16179	3.5	3704.8	6880.4	1.9	3474.4	7445.1	2.1	2634.7	5269.5	2	2830.7	6433.5	2.3	2957.9	6408.8	2.2	3382.1	6764.2	2	3832.9	7665.8	2	3513.6	6707.8	1.9	2731	6092.3	2.2	2558.6	6691.7	2.6	2538	6888.8	2.7	2602.8	7622.4	2.9	1872.7	7022.6	3.8	2393.4	8137.7	3.4	1860.7	8435.2	4.5
"1853"	24041	"Tanlajás"	8822	2940.7	0.3	2282	760.7	0.3	1678.4	2937.2	1.8	2341.8	3345.4	1.4	2744.8	4705.4	1.7	2382	3573	1.5	2079.8	3235.2	1.6	2291.9	3565.2	1.6	2209.4	3314.1	1.5	1993.1	2899	1.5	2380.8	3462.9	1.5	2114.4	3652.1	1.7	1966.6	2669	1.4	1875.6	3349.2	1.8	2137.6	3511.7	1.6	2568.2	3668.9	1.4	2737.1	4105.7	1.5
"1854"	24042	"Tanquián de Escobedo"	5181	5181	1	0	0	1	4390.8	5854.3	1.3	2935.6	6849.7	2.3	3384.3	7896.7	2.3	4185.4	6975.7	1.7	3515	7030	2	4229.7	8459.3	2	3218	NA	NA	2670.9	7122.3	2.7	2647.1	5956	2.2	3183.8	5730.8	1.8	4437.7	6212.8	1.4	3754.8	6007.6	1.6	2906.7	5813.4	2	4704.7	6586.6	1.4	3897	6235.2	1.6
"1855"	24043	"Tierra Nueva"	NA	NA	NA	NA	NA	NA	2129.7	6389	3	3866	3866	1	2047.2	3412	1.7	2624.8	3281	1.2	1770.3	3098	1.8	2461.8	3692.8	1.5	2361.3	4132.2	1.8	2777.1	4860	1.8	2357.9	4126.2	1.8	2451.1	3431.6	1.4	2596.7	3635.4	1.4	1987.2	3577	1.8	3344.9	4682.8	1.4	3599	4318.8	1.2	3086.8	3704.2	1.2
"1856"	24044	"Vanegas"	4267.5	1707	0.4	2476	990.4	0.4	2321	2707.8	1.2	2057.1	2400	1.2	2221.6	2591.8	1.2	2015.9	2303.9	1.1	1984.2	2267.7	1.1	2650.6	2650.6	1	2287	2287	1	2746	2353.7	0.9	2169.2	2789	1.3	2991.9	2991.9	1	2560.3	3200.4	1.2	2546.1	2864.4	1.1	2769.2	3115.4	1.1	2354.5	2943.1	1.2	2241.9	2802.4	1.3
"1857"	24045	"Venado"	1312.5	1312.5	1	580.3	580.3	1	1454.9	1870.6	1.3	1696	2422.9	1.4	1946.7	2781	1.4	1460.3	2190.5	1.5	1597.2	2595.4	1.6	2894.1	3617.6	1.2	2923.3	3654.1	1.2	2260.5	3108.2	1.4	1816	3405	1.9	2337.2	3116.2	1.3	3211	3567.8	1.1	2238.6	3482.2	1.6	3175.2	4233.6	1.3	2177.6	3871.2	1.8	2285.8	4317.6	1.9
"1858"	24046	"Villa de Arriaga"	NA	3657	NA	0	0	NA	2840.5	2840.5	1	3806.2	3806.2	1	3763	3763	1	3666.4	3055.3	0.8	3919.2	4703	1.2	3732.1	5225	1.4	3555.7	4978	1.4	3496.9	5595	1.6	3187.9	5738.2	1.8	3471.9	5207.8	1.5	4030.9	5374.5	1.3	3211.7	5888.2	1.8	5373.6	6269.2	1.2	4778.8	6371.7	1.3	4486.8	6730.2	1.5
"1859"	24047	"Villa de Guadalupe"	NA	1275.2	NA	NA	49.2	NA	1393.9	1916.6	1.4	1947.5	1947.5	1	2571.8	2571.8	1	2298.4	2585.8	1.1	2062.3	2320.1	1.1	2951	3319.9	1.1	2802.4	3503	1.2	2398.8	2698.6	1.1	2704.6	3005.1	1.1	3146.2	3146.2	1	3097.6	3097.6	1	2411.2	2893.5	1.2	2872.5	3159.8	1.1	2750.4	3300.5	1.2	2617.6	2879.4	1.1
"1860"	24048	"Villa de la Paz"	0	0	NA	0	0	NA	3060	6120	2	2886	5772	2	2022.5	4045	2	2265	4530	2	2201	4402	2	2378.5	4757	2	2606.5	5213	2	2191.5	4383	2	2555.5	5111	2	3083.5	3083.5	1	3528.5	3528.5	1	2613.3	3920	1.5	4350.5	4350.5	1	4005.5	4005.5	1	3653.5	3653.5	1
"1861"	24049	"Villa de Ramos"	0	2309.3	0	0	0	0	2717.9	3019.9	1.1	2955.9	2955.9	1	2987.6	2987.6	1	4536.2	4536.2	1	4690.8	4690.8	1	4633.7	5097.1	1.1	5602.9	5042.6	0.9	4517.4	5420.9	1.2	4970.6	5422.5	1.1	4708.2	5992.3	1.3	4700.9	5484.4	1.2	4040.3	5723.8	1.4	4199.1	4899	1.2	3706.1	5559.1	1.5	3588.4	6578.7	1.8
"1862"	24050	"Villa de Reyes"	3595.6	5033.8	1.4	2154.1	3015.8	1.4	2751.4	6534.6	2.4	3222.4	7250.4	2.2	3191.1	6736.8	2.1	4259.5	8045.7	1.9	3944	9202.7	2.3	4264	9949.2	2.3	4359.7	7926.7	1.8	4260	8520.1	2	3750.2	9205.1	2.5	3687.5	9526.1	2.6	3460.8	10382.3	3	2836.6	9455.5	3.3	3393.8	10747.2	3.2	3100.4	10408.5	3.4	3893.8	10846.9	2.8
"1863"	24051	"Villa Hidalgo"	8287	1657.4	0.2	0	0	0.2	2088.8	2088.8	1	1963	2523.9	1.3	2081.9	2379.3	1.1	2195.1	2822.3	1.3	2563.9	2930.1	1.1	3083.7	3469.1	1.1	2765.2	3110.9	1.1	2893.6	3255.2	1.1	2870.2	3587.8	1.2	3244.7	3965.8	1.2	3539.7	4326.3	1.2	3360.3	4107	1.2	2991.4	4320.9	1.4	2868.1	4015.3	1.4	3155.6	4417.8	1.4
"1864"	24052	"Villa Juárez"	NA	1785.7	NA	0	0	NA	1874.2	1874.2	1	2528	2528	1	2766.2	2766.2	1	2619.4	3274.2	1.2	2999.4	3749.2	1.2	3351	4188.8	1.2	3000.4	3750.5	1.2	3086.8	3858.5	1.2	3600.2	4500.2	1.2	3524.8	5287.2	1.5	3414.3	5975	1.8	2502.6	4004.2	1.6	4023.2	4827.8	1.2	3729.6	5221.4	1.4	3432.1	4805	1.4
"1865"	24053	"Axtla de Terrazas"	10897	3632.3	0.3	2473	824.3	0.3	3073.8	4098.3	1.3	2777.6	4292.7	1.5	3503.7	5547.6	1.6	3880.6	5820.9	1.5	3735.9	5915.2	1.6	3806.7	6027.2	1.6	2615.6	5667.2	2.2	2901.2	6285.9	2.2	3667.2	7334.4	2	2658.1	7024.9	2.6	2504	6259.9	2.5	2197.1	6434.5	2.9	1983.5	6092.1	3.1	1224.7	6473.6	5.3	2766.6	6718.9	2.4
"1866"	24054	"Xilitla"	21445	3063.6	0.1	0	0	0.1	2460.7	3075.9	1.2	2633.8	3621.5	1.4	2643.2	4027.8	1.5	2539.4	3533	1.4	2757.5	3939.3	1.4	3043.9	4493.4	1.5	2639.4	4273.3	1.6	2272	3678.5	1.6	2775.9	4290	1.5	2813.6	4159.2	1.5	2567.5	3795.4	1.5	2078	3896.2	1.9	2274.6	4644	2	2440.9	5186.9	2.1	4195.4	5419	1.3
"1867"	24055	"Zaragoza"	3463.3	4848.6	1.4	2392.4	3349.4	1.4	2530.5	5061	2	2403.6	4120.4	1.7	2406.8	4211.9	1.8	2690.9	5045.5	1.9	2765.3	5185	1.9	2906.5	5449.6	1.9	3006.9	5262.1	1.8	3012.7	5272.2	1.8	2719.6	6119	2.2	2440.1	5795.1	2.4	2036.6	5855.2	2.9	2109.7	6065.2	2.9	2645.4	5878.6	2.2	2635.8	5271.5	2	2610.4	5220.7	2
"1868"	24056	"Villa de Arista"	NA	695.5	NA	0	0	NA	2139	2852	1.3	3681.3	3681.3	1	2600.2	3467	1.3	3273.8	3273.8	1	3041.8	3802.2	1.2	2676.3	4014.5	1.5	2349.9	4112.2	1.8	2886.7	5051.8	1.8	3384.8	6769.5	2	3368.8	6737.6	2	2882.9	5765.8	2	2628	5781.6	2.2	1987.6	8745.6	4.4	1916.4	9198.6	4.8	2408.9	7708.6	3.2
"1869"	24057	"Matlapa"	NA	NA	NA	0	0	NA	3813	3813	1	1469.6	1469.6	1	5961.2	7153.4	1.2	5681.9	6628.8	1.2	3805.7	4757.1	1.2	4674.1	4674.1	1	3552.6	4736.8	1.3	2133.2	4977.6	2.3	2870.3	6697.3	2.3	3008.2	6317.2	2.1	2359.2	6134	2.6	1892.1	5676.2	3	1810.8	5975.5	3.3	1990.6	6171	3.1	2648.5	6356.4	2.4
"1870"	24058	"El Naranjo"	NA	NA	NA	NA	NA	23	2584.2	10336.6	4	2454.5	8590.7	3.5	2347.7	8216.8	3.5	2728.7	8575.9	3.1	2718.6	9968.2	3.7	2773.9	10170.8	3.7	2741.5	10052.2	3.7	2751	10086.8	3.7	2587.3	9918.2	3.8	2151.4	8605.7	4	1743.6	8500.1	4.9	1662.3	8519.2	5.1	2198.1	7571.1	3.4	2473.9	8658.8	3.5	2532.2	8862.6	3.5
"1871"	25001	"Ahome"	2519.2	28201.3	11.2	493.5	6833.5	13.8	511.8	8065.1	15.8	1974.1	30892.4	15.6	2097.7	30445.1	14.5	4864.2	31233.5	6.4	2262.8	30692.5	13.6	2001.4	30494.6	15.2	2057	30963.3	15.1	1935.1	27374.3	14.1	1771.1	28898.4	16.3	1649.2	30294.1	18.4	1799.9	33014.4	18.3	1723.3	32743.2	19	1826.7	33161.1	18.2	2086.7	38255.5	18.3	2135.7	35369.5	16.6
"1872"	25002	"Angostura"	5958.2	12661.1	2.1	651.9	1303.9	2	1470.5	3492.5	2.4	6739.1	15163	2.2	3603.8	15766.8	4.4	9196.2	16348.8	1.8	5492.7	17698.8	3.2	3827.6	17011.3	4.4	3842.3	17504	4.6	4443.7	16886.2	3.8	3300.4	16832.2	5.1	3344.9	20069.5	6	3153.4	20497.3	6.5	2662.9	18906.5	7.1	2180.3	18968.5	8.7	2289.4	20604.2	9	2737.3	18663.2	6.8
"1873"	25003	"Badiraguato"	1559.8	1637.8	1	1766.4	1934.6	1.1	1963.2	2159.6	1.1	1774.9	1901.7	1.1	1822.6	2374.9	1.3	2028.2	2684.4	1.3	2203.2	2916	1.3	2028.8	3102.9	1.5	2036.7	3115	1.5	2379.9	3535.8	1.5	2288.2	4038	1.8	2233.4	3941.3	1.8	2201.7	4014.9	1.8	2086.1	3926.8	1.9	2116.7	3787.8	1.8	1909	3915.9	2.1	2058.7	4222.9	2.1
"1874"	25004	"Concordia"	1700.1	2153.4	1.3	1680.4	1878.1	1.1	1811.2	2173.4	1.2	2085.8	2642	1.3	1814.6	3024.3	1.7	2726.2	3634.9	1.3	2620.3	3236.8	1.2	1638.4	3185.8	1.9	1746.4	3686.9	2.1	2125.2	4486.6	2.1	2493	5678.4	2.3	1665.4	5551.3	3.3	1698.7	5995.4	3.5	1676.7	6016.5	3.6	1520.5	6082.1	4	1522.2	6626.1	4.4	1832.1	6208.8	3.4
"1875"	25005	"Cosalá"	1344.9	2017.3	1.5	1274.5	1622.1	1.3	1338.1	2141	1.6	2296.4	2755.7	1.2	1890.1	3591.2	1.9	2511.7	3976.9	1.6	2326	4264.3	1.8	2153.9	4666.8	2.2	1889.8	4566.9	2.4	2382.1	5558.2	2.3	2578.6	6446.6	2.5	2796	6989.9	2.5	2724.2	6810.4	2.5	1983.5	5124.2	2.6	1687.6	4803.2	2.8	1451.7	4801.6	3.3	1338.8	4943.1	3.7
"1876"	25006	"Culiacán"	1633.3	31211.1	19.1	598.9	9438.4	15.8	553.1	10517.6	19	1670.1	34899.5	20.9	1661.9	35800.7	21.5	2865.1	36386.8	12.7	1565.7	36294.2	23.2	1527.9	38496.9	25.2	1442.3	39173.7	27.2	1392.3	34707.2	24.9	1424.8	36877.8	25.9	1258.5	38866.2	30.9	1277.2	38944.7	30.5	1229.6	36723.1	29.9	1191.1	36006.9	30.2	1312.1	35551.2	27.1	1302.1	35684.2	27.4
"1877"	25007	"Choix"	3141.4	3569.8	1.1	1731	2107.3	1.2	1810	2468.2	1.4	2358.1	3108.5	1.3	1967.1	2753.9	1.4	2498.1	2997.7	1.2	2383.6	3241.8	1.4	2452.2	3923.4	1.6	2173.7	3912.7	1.8	2837.1	5106.8	1.8	2196.6	4305.3	2	2273.5	5001.7	2.2	2044.1	4660.6	2.3	1943.7	4431.6	2.3	2119.7	4832.9	2.3	2080.9	5327.1	2.6	2097	5323.1	2.5
"1878"	25008	"Elota"	3205.2	4807.8	1.5	2213.6	3405.5	1.5	2359	3931.6	1.7	4196.7	6644.8	1.6	2986.5	6470.8	2.2	5331.4	7997.1	1.5	4561.5	8742.9	1.9	2783.5	8350.5	3	2907.7	8723.2	3	2817.7	8218.3	2.9	3279.3	8471.4	2.6	2336.4	9150.8	3.9	2881.4	12726.2	4.4	2705.2	12173.3	4.5	1970.6	12126.6	6.2	2368.4	14041.1	5.9	2043.5	13136.5	6.4
"1879"	25009	"Escuinapa"	2279.1	8080.5	3.5	1415.7	8069.7	5.7	1624.1	9257.2	5.7	2228	12254.1	5.5	2271.8	11152.5	4.9	2729.5	11910.5	4.4	2400.8	11803.8	4.9	2264.5	10451.6	4.6	1988.5	11765	5.9	2010.2	12061.5	6	2512	15490.8	6.2	2516.6	16357.6	6.5	2602	15812.3	6.1	2184.9	13613.7	6.2	2023.6	13542.8	6.7	2131.1	15737.7	7.4	1869.1	15671.5	8.4
"1880"	25010	"El Fuerte"	3415.3	7870	2.3	2015.4	5038.5	2.5	2385.4	6505.8	2.7	4242.3	11955.6	2.8	3876.4	11805.5	3	5195.4	11335.4	2.2	4521.4	11115.1	2.5	4000.6	11232.5	2.8	3722.2	10737.2	2.9	3452.4	9693.2	2.8	3682.5	NA	NA	3523.4	12061	3.4	3305.6	11569.5	3.5	3179.4	10027.3	3.2	3343.4	10158.8	3	3312.2	9479.7	2.9	3534.1	9424.2	2.7
"1881"	25011	"Guasave"	3210.7	20568.3	6.4	695.9	5526.2	7.9	749.6	5842.9	7.8	2692.7	21265.7	7.9	2351.1	22211.7	9.4	6694.7	22659	3.4	2986.6	22131.8	7.4	2606.2	22185.8	8.5	2560.4	22846.4	8.9	2772	24324	8.8	2407.7	23595.8	9.8	2426.1	25352.6	10.4	2365.4	25250.4	10.7	2112.9	24509.6	11.6	2345.5	24256.1	10.3	2379.6	24120.4	10.1	2268.1	21925.4	9.7
"1882"	25012	"Mazatlán"	1971.9	37876	19.2	705.7	13521.7	19.2	654.8	13533.5	20.7	2109.1	46584.2	22.1	2042.6	46091.2	22.6	4455.2	45851.7	10.3	2130.7	38505	18.1	2011.9	39939.1	19.9	2068.8	37237.8	18	1997	34979	17.5	1908.8	36883.5	19.3	1882.5	40895.3	21.7	1834.9	42334.2	23.1	1607.8	39563	24.6	1804.6	40759.1	22.6	1807.6	43502.8	24.1	1832.1	38129.7	20.8
"1883"	25013	"Mocorito"	2387.4	3103.6	1.3	1708.3	2765.9	1.6	1883.7	3229.1	1.7	2420.1	4148.7	1.7	2863.4	5045	1.8	3627.9	6046.6	1.7	4030	5861.8	1.5	2867.9	5361.8	1.9	3052.8	5723.9	1.9	3275.3	6141.1	1.9	3305.1	5420.4	1.6	2708.1	6066.1	2.2	2592.9	6119.3	2.4	2315.4	6205.3	2.7	2672.2	6840.8	2.6	2605.2	7398.7	2.8	1682.6	6601	3.9
"1884"	25014	"Rosario"	3366.8	5386.8	1.6	1589.8	3179.6	2	1653.2	3822.9	2.3	2491.9	6074	2.4	3130.3	6847.5	2.2	3190.2	7131.1	2.2	3080.7	7134.3	2.3	2921.9	7629.5	2.6	2927.9	7550.8	2.6	3403.6	8598.5	2.5	2900.3	9158.8	3.2	2854.1	9561.2	3.4	2830	9905.2	3.5	2632.8	9346.5	3.6	2473.3	9275	3.8	2819.2	10854	3.8	2818.7	10006.3	3.6
"1885"	25015	"Salvador Alvarado"	2291.1	19601.8	8.6	918.4	7806.8	8.5	771	8138.4	10.6	2239.4	23637.7	10.6	2305.2	24076.9	10.4	4773.8	24399.4	5.1	2706.8	19398.7	7.2	NA	NA	9.7	2456.1	24114	9.8	2477.2	24321.9	9.8	2753.9	25285.9	9.2	2527.7	27805.2	11	2335	28020	12	2009.3	26304.1	13.1	2027.1	22922	11.3	2218.5	22501.9	10.1	1391.5	23058.5	16.6
