Clave	Nombre	Pop over 5, 1995	Sabe leer y escribir	No sabe leer y escribir	No especificado en condición para leer y escribir	Población over 4, 1995	Asiste	No asiste	No especificado en asistencia escolar	Education level (over 4)	Sin escolaridad a/	Preescolar	Primaria b/	Con instrucción posprimaria	No especificado en nivel de escolaridad	With college degree (over 18)	with graduate studies (over 18)	Average education level (14 or more)	Población de 5 y más años por condición de habla indígena	Habla lengua indígena	No habla lengua indígena	No especificado	Pop over 5, 2000	Sabe leer y escribir 2	No sabe leer y escribir 2	No especificado en condición para leer y escribir 2	Pop over 4	Asiste2	No asiste 2	No especificado en asistencia escolar 2	Población over 4	Sin escolaridad a/ 2	Preescolar2	Primaria b/ 2	Con instrucción posprimaria 2	No especificado en nivel de escolaridad 2	With college degree (over 18) 2	with graduate studies (over 18) 2	Average education level (14 or more) 2	Población de 5 y más años por condición de habla indígena 2	Habla lengua indígena 2	No habla lengua indígena 2	No especificado 2	Pop over 5, 2005	Sabe leer y escribir 3	No sabe leer y escribir 3	No especificado en condición para leer y escribir 3	Pop over 4 2	Asiste3	No asiste 3	No especificado en asistencia escolar 3	Población over 4 2	Sin escolaridad a/ 3	Preescolar3	Primaria b/ 3	Con instrucción posprimaria 3	No especificado en nivel de escolaridad 3	With college degree (over 18) 3	with graduate studies (over 18) 3	Average education level (14 or more) 3	Población de 5 y más años por condición de habla indígena 3	Habla lengua indígena 3	No habla lengua indígena 3	No especificado 3	Pop over 5, 2010	Sabe leer y escribir 4	No sabe leer y escribir 4	No especificado en condición para leer y escribir 4	Pop over 4 3	Asiste4	No asiste 4	No especificado en asistencia escolar 4	Población over 4 3	Sin escolaridad a/ 4	Preescolar4	Primaria b/ 4	Con instrucción posprimaria 4	No especificado en nivel de escolaridad 4	With college degree (over 18) 4	with graduate studies (over 18) 4	Average education level (14 or more) 4	Población de 5 y más años por condición de habla indígena 4	Habla lengua indígena 4	No habla lengua indígena 4	No especificado 4
26049	Quiriego	3366	2591	769	6	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	3449	396	3033	20	2919	2316	597	6	2987	721	2233	33	2987	512	127	1569	689	90	24	3	4.7	2987	151	2811	25	2646	2116	530	0	2701	636	2054	11	2701	494	165	1273	712	57	29	0	5.1	2701	113	2586	2	2992	2458	521	13	3063	762	2288	13	3063	425	155	1423	1053	7	43	1	5.8	3063	197	2861	5
26050	Rayón	1514	1370	140	4	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1539	1	1525	13	1408	1296	107	5	1438	335	1085	18	1438	77	62	864	420	15	28	4	5.9	1438	22	1414	2	1420	1333	76	11	1441	338	1087	16	1441	59	24	783	516	59	36	0	6.7	1441	10	1414	17	1469	1381	84	4	1487	325	1161	1	1487	60	41	743	642	1	64	2	7	1487	0	1486	1
26051	Rosario	5202	4438	756	8	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	5328	26	5269	33	4767	3984	780	3	4861	1302	3542	17	4861	789	179	2430	1423	40	87	9	5.3	4861	86	4770	5	4615	3986	627	2	4696	1254	3423	19	4696	587	172	2148	1749	40	133	2	6.1	4696	24	4666	6	4661	4144	498	19	4770	1208	3545	17	4770	539	159	2097	1964	11	155	9	6.6	4770	33	4735	2
26052	Sahuaripa	6377	5806	559	12	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	6538	3	6468	67	5618	5166	444	8	5730	1611	4075	44	5730	330	245	3176	1929	50	181	9	6.4	5730	46	5669	15	5052	4673	369	10	5159	1423	3676	60	5159	213	229	2571	2012	134	193	10	7	5159	13	5112	34	5426	5072	308	46	5525	1451	4022	52	5525	203	175	2621	2510	16	272	20	7.5	5525	16	5494	15
26053	San Felipe de Jesús	365	357	8	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	371	0	368	3	357	334	21	2	367	97	269	1	367	11	22	155	165	14	21	1	7.4	367	1	365	1	288	275	13	0	291	72	217	2	291	7	12	136	132	4	16	0	7.6	291	0	290	1	358	340	14	4	365	104	260	1	365	9	17	140	197	2	30	2	8.5	365	3	362	0
26054	San Javier	273	250	23	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	279	0	279	0	248	230	18	0	251	59	192	0	251	14	8	145	83	1	3	0	6.2	251	1	250	0	214	201	13	0	218	49	169	0	218	12	5	123	77	1	8	1	6.5	218	0	214	4	424	402	16	6	431	82	348	1	431	13	18	174	225	1	21	2	8	431	0	430	1
26055	San Luis Río Colorado	113313	105562	7464	287	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	116574	294	115416	864	123017	114931	7787	299	126542	37044	88624	874	126542	10039	5459	54002	56550	492	7373	437	7.6	126542	881	124939	722	132936	124594	8068	274	136487	41642	93688	1157	136487	6496	5686	53603	67590	3112	9378	367	8.1	136487	684	134799	1004	155790	146399	7163	2228	159678	48121	110394	1163	159678	7804	6640	57291	86586	1357	13094	1058	8.6	159678	768	158299	611
26056	San Miguel de Horcasitas	3690	3225	453	12	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	3816	215	3569	32	4660	3799	846	15	4811	1035	3701	75	4811	731	194	2779	1016	91	46	4	5	4811	657	4116	38	4965	4077	871	17	5141	1496	3556	89	5141	515	252	2862	1278	234	37	1	5.3	5141	923	4183	35	7268	6283	962	23	7476	1850	5599	27	7476	889	310	3966	2286	25	91	2	5.9	7476	1593	5871	12
26057	San Pedro de la Cueva	1678	1537	139	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1711	0	1688	23	1484	1357	126	1	1514	346	1154	14	1514	90	50	998	359	17	19	0	5.7	1514	9	1505	0	1305	1220	83	2	1325	324	996	5	1325	48	39	854	359	25	26	1	6.1	1325	6	1315	4	1499	1404	76	19	1518	353	1146	19	1518	43	40	856	558	21	47	0	6.9	1518	1	1502	15
26058	Santa Ana	11611	10979	595	37	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	11915	17	11757	141	11690	11104	573	13	11988	3602	8349	37	11988	542	606	5372	5419	49	688	39	7.8	11988	50	11895	43	12529	11906	597	26	12868	4005	8748	115	12868	290	565	5319	6360	334	979	59	8.4	12868	64	12735	69	14196	13634	467	95	14498	4348	10086	64	14498	267	530	5656	7959	86	1269	132	8.9	14498	117	14347	34
26059	Santa Cruz	1188	1124	64	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1220	1	1216	3	1357	1281	75	1	1411	359	1032	20	1411	61	37	781	510	22	21	1	6.8	1411	17	1388	6	1482	1408	72	2	1530	379	1141	10	1530	51	72	776	614	17	28	0	7.1	1530	5	1515	10	1702	1631	65	6	1749	483	1264	2	1749	57	89	750	847	6	27	2	7.5	1749	10	1735	4
26060	Sáric	1939	1760	177	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1996	6	1978	12	1940	1760	172	8	1991	503	1462	26	1991	127	81	1142	611	30	30	0	6.1	1991	14	1968	9	2109	1957	149	3	2170	525	1617	28	2170	65	90	1133	837	45	35	0	6.8	2170	10	2142	18	2294	2132	158	4	2362	651	1682	29	2362	91	159	1171	940	1	52	4	7	2362	13	2347	2
26061	Soyopa	1708	1529	176	3	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1744	3	1722	19	1435	1310	123	2	1465	386	1010	69	1465	92	76	808	464	25	48	0	6.1	1465	13	1447	5	1108	1007	101	0	1129	266	849	14	1129	69	41	625	385	9	25	3	6.1	1129	4	1118	7	1158	1068	86	4	1173	202	966	5	1173	83	26	586	475	3	40	0	6.6	1173	2	1163	8
26062	Suaqui Grande	1165	1080	85	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1196	1	1194	1	1023	970	52	1	1051	328	713	10	1051	34	36	612	359	10	32	0	6.5	1051	11	1037	3	975	920	53	2	989	273	709	7	989	39	35	550	360	5	16	0	6.4	989	8	981	0	1007	922	74	11	1021	249	760	12	1021	29	38	554	391	9	30	2	6.8	1021	0	1008	13
26063	Tepache	1457	1387	70	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1489	1	1488	0	1388	1326	61	1	1414	371	1033	10	1414	44	44	824	478	24	21	1	6.6	1414	2	1409	3	1080	1011	68	1	1097	211	880	6	1097	44	33	569	436	15	23	1	6.7	1097	1	1095	1	1254	1190	49	15	1270	267	993	10	1270	28	51	602	575	14	22	4	7.1	1270	0	1257	13
26064	Trincheras	1634	1493	140	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1688	5	1677	6	1471	1347	120	4	1512	375	1120	17	1512	122	58	904	413	15	33	3	5.9	1512	11	1497	4	1431	1330	100	1	1461	364	1091	6	1461	108	37	790	503	23	32	5	6.3	1461	7	1452	2	1514	1411	82	21	1550	381	1146	23	1550	77	70	719	679	5	54	6	6.9	1550	2	1540	8
26065	Tubutama	1650	1532	117	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1684	3	1679	2	1544	1430	113	1	1588	409	1161	18	1588	107	244	829	388	20	24	0	5.5	1588	7	1575	6	1526	1465	58	3	1557	368	1184	5	1557	61	59	850	517	70	35	1	6.5	1557	1	1551	5	1554	1469	81	4	1587	404	1176	7	1587	45	59	823	657	3	50	6	7.1	1587	4	1580	3
26066	Ures	9052	8462	551	39	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	9245	11	9170	64	8486	7965	500	21	8687	2366	6268	53	8687	419	365	4336	3486	81	296	21	7	8687	48	8599	40	7637	7174	448	15	7775	2155	5579	41	7775	283	268	3530	3592	102	398	21	7.6	7775	19	7700	56	8436	8000	398	38	8575	2378	6177	20	8575	257	297	3521	4476	24	659	31	8.2	8575	10	8534	31
26067	Villa Hidalgo	1772	1663	107	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1808	2	1803	3	1760	1662	98	0	1792	448	1334	10	1792	90	59	999	634	10	34	2	6.4	1792	6	1785	1	1384	1301	80	3	1419	304	1106	9	1419	37	52	735	566	29	34	2	6.8	1419	3	1413	3	1529	1445	63	21	1550	371	1161	18	1550	42	70	717	704	17	41	4	7.3	1550	2	1537	11
26068	Villa Pesqueira	1497	1369	118	10	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1531	0	1515	16	1395	1289	105	1	1422	410	1000	12	1422	75	50	830	457	10	34	0	6.4	1422	3	1419	0	1246	1169	76	1	1273	336	932	5	1273	44	55	662	497	15	30	1	6.8	1273	10	1256	7	1153	1117	34	2	1173	313	856	4	1173	25	33	552	562	1	47	1	7.7	1173	0	1172	1
26069	Yécora	5280	4447	819	14	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	5410	365	4935	110	5251	4495	744	12	5379	1434	3903	42	5379	673	203	3144	1319	40	88	5	5.1	5379	367	4988	24	5235	4534	687	14	5383	1432	3904	47	5383	531	201	2819	1731	101	69	6	5.7	5383	411	4942	30	5314	4704	584	26	5422	1460	3943	19	5422	482	191	2674	2058	17	130	11	6.4	5422	402	5013	7
26070	General Plutarco Elías Calles	8767	7845	874	48	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	9022	146	8707	169	9488	8712	750	26	9759	2890	6792	77	9759	730	464	4522	3974	69	382	20	7.1	9759	156	9542	61	10444	9700	725	19	10762	3232	7393	137	10762	493	446	4526	4781	516	409	23	7.6	10762	129	10512	121	13461	12600	729	132	13807	4079	9608	120	13807	601	614	5579	6873	140	574	62	8	13807	93	13602	112
26071	Benito Juárez	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18767	16915	1833	19	19255	5908	13274	73	19255	1667	955	8795	7740	98	723	22	6.8	19255	1003	18206	46	17637	16000	1608	29	18081	6133	11742	206	18081	1183	755	7547	8301	295	928	23	7.4	18081	1077	16936	68	19517	17960	1278	279	19928	6146	13576	206	19928	1151	837	7429	10429	82	1283	80	8.1	19928	1036	18827	65
26072	San Ignacio Río Muerto	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11740	10501	1223	16	12053	3613	8395	45	12053	1090	659	5832	4431	41	367	11	6.4	12053	894	11127	32	11551	10365	1171	15	11835	3814	7934	87	11835	843	532	5220	5034	206	459	11	7	11835	1030	10760	45	12499	11523	935	41	12785	3936	8832	17	12785	735	572	5051	6395	32	771	36	7.7	12785	920	11851	14
27001	Balancán	45684	36992	8664	28	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	47159	437	46617	105	46546	39603	6866	77	47852	16892	30726	234	47852	5286	2593	26711	12990	272	1515	47	5.7	47852	678	46952	222	46337	39667	6572	98	47509	16595	30505	409	47509	4636	1907	22537	17662	767	2267	52	6.5	47509	504	46754	251	49777	43578	5933	266	50915	16287	34252	376	50915	4278	2607	22456	21399	175	2951	143	7.1	50915	698	50077	140
27002	Cárdenas	171246	145489	25599	158	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	176996	872	175676	448	182645	160394	21906	345	188405	64204	123009	1192	188405	15797	10617	99015	61252	1724	7601	240	6.5	188405	1648	185753	1004	188377	167434	20714	229	193803	67169	125721	913	193803	12859	9272	87373	82116	2183	11030	432	7.4	193803	820	192195	788	214144	192834	19059	2251	219519	71046	146044	2429	219519	12324	11190	89971	104985	1049	15998	966	8	219519	1009	217112	1398
27003	Centla	65102	55227	9839	36	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	67221	4556	62563	102	74872	65302	9439	131	77114	27723	48814	577	77114	5732	4523	38726	27297	836	2298	59	6.6	77114	4509	72178	427	79557	70799	8500	258	81721	29067	51634	1020	81721	4467	3246	34341	37777	1890	3790	86	7.6	81721	2733	78367	621	88134	79039	8473	622	90485	30752	58935	798	90485	3933	5477	35098	45739	238	5289	183	8.2	90485	3480	86752	253
27004	Centro	403097	372301	30270	526	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	413453	14803	397272	1378	452871	422435	29931	505	463672	156348	304582	2742	463672	22117	23960	174449	239337	3809	58012	2376	8.8	463672	19076	442635	1961	483798	456736	26156	906	494004	157550	332534	3920	494004	18029	17170	156885	294417	7503	75849	3728	9.7	494004	16070	475115	2819	555393	521952	27897	5544	566759	171311	390338	5110	566759	18563	25809	165275	354796	2316	98090	7742	10.1	566759	20565	544059	2135
27005	Comalcalco	131928	111441	20415	72	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	136195	359	135559	277	140383	122958	17256	169	144523	49289	94683	551	144523	10551	8442	79703	45042	785	5811	203	6.5	144523	845	143176	502	150204	134836	15143	225	154096	51652	101745	699	154096	9211	6222	69738	66813	2112	9408	243	7.4	154096	411	153200	485	168187	152382	14596	1209	172026	53948	116828	1250	172026	8236	8680	71222	83345	543	12882	651	8	172026	558	170800	668
27006	Cunduacán	82900	70554	12256	90	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	85392	154	85043	195	89184	78212	10869	103	91715	29489	61441	785	91715	7239	4666	49833	28949	1028	3207	97	6.3	91715	499	90773	443	96885	85692	11089	104	99466	31817	67259	390	99466	6355	4932	46202	41211	766	4743	208	7.1	99466	318	98792	356	109881	99408	10041	432	112589	34472	77452	665	112589	5724	5995	47597	53039	234	7062	363	7.8	112589	288	111909	392
27007	Emiliano Zapata	21941	19112	2823	6	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	22501	130	22356	15	23290	20811	2448	31	23902	7639	16103	160	23902	1917	1296	11519	8962	208	1353	43	7	23902	230	23579	93	23244	21109	2056	79	23798	7466	16028	304	23798	1738	819	10158	10546	537	1566	73	7.6	23798	151	22490	1157	26099	23928	2017	154	26678	8267	18020	391	26678	1599	1332	9988	13640	119	2610	139	8.4	26678	199	26301	178
27008	Huimanguillo	128035	103872	24117	46	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	132580	513	131957	110	132885	112308	20379	198	137226	47907	88530	789	137226	17161	7405	75285	36391	984	3578	118	5.6	137226	896	135804	526	139719	120685	18792	242	143796	52268	90101	1427	143796	13177	7218	66995	54071	2335	5516	196	6.6	143796	518	142520	758	155338	136977	17129	1232	159277	52174	105776	1327	159277	13242	8072	68681	68685	597	8079	427	7.2	159277	669	157519	1089
27009	Jalapa	27208	23582	3611	15	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	27884	24	27840	20	28698	25526	3124	48	29395	9144	20080	171	29395	1896	1419	16231	9672	177	1056	22	6.4	29395	176	29136	83	29770	26671	3066	33	30456	9360	21007	89	30456	1700	1336	14020	13139	261	1608	20	7.3	30456	97	30299	60	32239	29218	2784	237	32922	9436	23101	385	32922	1023	1612	13814	15934	539	2215	106	8	32922	75	32729	118
27010	Jalpa de Méndez	54478	47277	7134	67	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	56132	394	55580	158	58528	51750	6692	86	60196	21392	38527	277	60196	3979	3126	29528	23069	494	2919	69	7.1	60196	580	59412	204	63000	56805	6075	120	64684	22138	41878	668	64684	3013	2674	25841	31614	1542	4630	167	8	64684	396	63956	332	72262	65083	6426	753	73988	24297	48959	732	73988	3251	4232	27081	39065	359	6151	294	8.6	73988	482	73298	208
27011	Jonuta	20971	16826	4135	10	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	21636	364	21241	31	23631	19627	3974	30	24284	7771	16324	189	24284	2502	1354	14364	5886	178	582	10	5.4	24284	343	23757	184	24568	20676	3828	64	25181	8062	15823	1296	25181	2374	967	12401	9049	390	680	14	6.3	25181	246	24602	333	26169	22422	3449	298	26723	8255	18333	135	26723	1777	1328	12120	11416	82	1057	19	7.1	26723	296	26321	106
27012	Macuspana	104116	90427	13632	57	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	107308	6424	100575	309	114855	100992	13710	153	117921	41847	75555	519	117921	8890	6427	60371	41338	895	4969	193	6.8	117921	7180	110313	428	122686	109290	13093	303	125698	42802	82290	606	125698	7735	5589	53009	57814	1551	7770	171	7.7	125698	5648	119539	511	133703	120287	12520	896	136833	43437	92551	845	136833	6338	7069	52658	70179	589	10080	449	8.3	136833	6004	130487	342
27013	Nacajuca	57579	48451	9062	66	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	59276	12995	46152	129	68876	58727	9995	154	70840	24904	45335	601	70840	6491	4098	30871	28605	775	3247	96	7.1	70840	14681	55779	380	74934	65734	8987	213	76666	25376	50541	749	76666	6349	2906	27147	38844	1420	5491	126	8	76666	13809	62170	687	99931	89160	9613	1158	102228	32130	68873	1225	102228	6144	5442	31562	58587	493	11071	586	9	102228	14869	87061	298
27014	Paraíso	56005	50592	5404	9	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	57576	101	57447	28	60828	55966	4789	73	62537	20561	41665	311	62537	3018	3422	31346	24235	516	3689	161	7.4	62537	318	61992	227	68053	62945	4985	123	69743	22373	46900	470	69743	2521	3033	29186	33962	1041	6035	258	8.3	69743	257	69156	330	74643	69816	4406	421	76342	23474	52409	459	76342	2167	3988	29007	40991	189	8064	364	8.9	76342	181	75927	234
27015	Tacotalpa	31287	26366	4903	18	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	32376	6632	25660	84	34671	30033	4609	29	35808	12950	22733	125	35808	2680	2253	20484	10237	154	1100	36	6.2	35808	7025	28689	94	37107	32136	4937	34	38167	14156	23862	149	38167	2415	2096	18745	14623	288	1690	18	7	38167	7399	30697	71	40664	36135	4388	141	41641	14356	27141	144	41641	2170	2392	18756	18222	101	2586	117	7.6	41641	7928	33650	63
27016	Teapa	36297	30593	5660	44	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	37296	126	37097	73	39404	33798	5572	34	40457	12164	28130	163	40457	5107	2286	19303	13431	330	1738	67	6.3	40457	350	39992	115	42881	36964	5895	22	43914	13329	30535	50	43914	5062	2022	18274	18404	152	2972	92	7.1	43914	152	43736	26	47004	40617	5864	523	48045	13689	33497	859	48045	4737	2296	18831	21980	201	3910	231	7.6	48045	317	47027	701
27017	Tenosique	46897	39477	7389	31	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	48323	2480	45788	55	47123	40643	6407	73	48519	16571	31692	256	48519	5142	2856	24390	15809	322	1621	63	6.2	48519	2993	45390	136	48022	41546	6391	85	49161	17031	31816	314	49161	5056	2296	20577	20489	743	2528	94	7	49161	2610	46351	200	51705	45788	5602	315	52963	17214	35492	257	52963	4397	2896	20507	24934	229	3377	254	7.7	52963	2908	49953	102
28001	Abasolo	12129	10759	1363	7	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	12439	9	12420	10	11392	10172	1209	11	11752	3605	8095	52	11752	1277	584	6070	3754	67	279	13	6.1	11752	30	11690	32	10412	9420	987	5	10704	3448	7221	35	10704	995	430	4994	4204	81	386	14	6.7	10704	20	10670	14	10698	9686	932	80	10923	3239	7639	45	10923	916	537	4720	4677	73	373	18	7	10923	38	10866	19
28002	Aldama	24795	21851	2900	44	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	25468	231	25083	154	23974	21148	2801	25	24648	7348	17203	97	24648	2651	974	14168	6651	204	737	42	5.7	24648	278	24294	76	24389	21796	2560	33	24991	7739	16971	281	24991	1972	901	12496	9022	600	1148	34	6.5	24991	182	24634	175	26031	23532	2128	371	26579	7397	18965	217	26579	1943	1051	12250	11076	259	1215	112	7	26579	251	26199	129
28003	Altamira	97100	87616	9421	63	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	100046	1477	98282	287	109480	100890	8477	113	112572	35211	76791	570	112572	8356	5570	52594	45133	919	4433	138	7.1	112572	1918	110266	388	138880	129817	8725	338	142568	43910	96989	1669	142568	6641	5727	57533	69390	3277	9002	249	8.1	142568	2165	139324	1079	184321	171698	8614	4009	188585	54593	130450	3542	188585	7521	8982	67325	101790	2967	14816	684	8.7	188585	2843	183136	2606
28004	Antiguo Morelos	8538	7321	1212	5	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	8771	30	8732	9	7688	6773	909	6	7920	2354	5543	23	7920	1000	296	4429	2151	44	188	10	5.5	7920	28	7868	24	7647	6756	889	2	7845	2296	5543	6	7845	713	290	3909	2913	20	280	2	6.3	7845	22	7817	6	8054	7223	716	115	8223	2165	6009	49	8223	675	339	3595	3568	46	291	19	6.8	8223	29	8166	28
28005	Burgos	5263	4702	559	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	5388	0	5383	5	4596	4219	372	5	4695	1159	3516	20	4695	359	195	3081	1044	16	66	9	5	4695	2	4685	8	4350	3966	381	3	4429	1006	3409	14	4429	315	127	2665	1311	11	71	2	5.6	4429	3	4419	7	4112	3741	295	76	4186	889	3277	20	4186	371	125	2246	1428	16	83	4	5.8	4186	6	4168	12
28006	Bustamante	7003	5411	1586	6	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	7200	0	7177	23	6426	5010	1413	3	6616	2024	4529	63	6616	1038	322	4095	1053	108	38	6	4.1	6616	0	6602	14	6295	4803	1483	9	6463	1778	4386	299	6463	963	255	3424	1422	399	60	5	4.8	6463	45	6364	54	6617	5339	1246	32	6786	1927	4834	25	6786	860	439	3437	2029	21	96	4	5.3	6786	8	6773	5
28007	Camargo	13353	12232	1105	16	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	13670	26	13579	65	14270	13160	1087	23	14641	3534	11025	82	14641	999	834	7483	5154	171	489	43	6.6	14641	84	14484	73	14975	13848	1085	42	15344	4029	11151	164	15344	878	624	7370	6041	431	619	28	7	15344	58	15050	236	12979	12032	847	100	13280	3548	9626	106	13280	781	630	5887	5865	117	560	65	7.4	13280	40	13144	96
28008	Casas	4267	3705	559	3	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	4385	5	4363	17	3895	3379	513	3	4006	1001	2986	19	4006	472	88	2742	684	20	26	2	4.8	4006	12	3985	9	3601	3253	345	3	3685	913	2745	27	3685	293	78	2195	1042	77	43	2	5.5	3685	14	3637	34	3791	3369	406	16	3896	929	2962	5	3896	336	138	2121	1186	115	41	3	5.9	3896	14	3875	7
28009	Ciudad Madero	152846	146372	6221	253	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	155935	1208	154193	534	162034	156821	5098	115	165200	51961	112513	726	165200	5056	6884	51485	100574	1201	31014	1837	10	165200	1697	163049	454	169774	164690	4535	549	173111	51345	119979	1787	173111	3574	5786	48228	112397	3126	37685	2329	10.6	173111	1701	170091	1319	177923	168684	4076	5163	180816	50241	123901	6674	180816	3630	6336	46094	120769	3987	42222	3015	10.9	180816	1760	175015	4041
28010	Cruillas	2171	1908	261	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2228	6	2217	5	2030	1762	266	2	2078	524	1536	18	2078	198	89	1386	388	17	31	3	4.8	2078	9	2067	2	2042	1829	212	1	2084	501	1544	39	2084	130	65	1233	585	71	32	2	5.7	2084	9	2073	2	1785	1593	184	8	1815	422	1356	37	1815	141	66	924	677	7	36	2	6.2	1815	2	1808	5
28011	Gómez Farías	8007	6701	1293	13	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	8218	5	8184	29	7537	6501	1031	5	7684	2199	5470	15	7684	1040	249	4034	2343	18	175	6	5.5	7684	17	7664	3	7476	6554	920	2	7652	2161	5480	11	7652	865	252	3462	3036	37	241	3	6.3	7652	19	7621	12	7933	6933	922	78	8091	2192	5860	39	8091	790	351	3158	3753	39	346	15	7.1	8091	23	8051	17
28012	González	36324	30779	5511	34	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	37341	142	37053	146	35374	30600	4707	67	36341	10092	25962	287	36341	4964	1461	20136	9350	430	825	46	5.4	36341	352	35727	262	35654	31103	4483	68	36563	10033	26090	440	36563	4340	1349	18097	11981	796	1011	32	5.9	36563	331	35349	883	38001	33683	3805	513	38918	10196	28434	288	38918	4067	1605	18274	14690	282	1349	69	6.6	38918	283	38316	319
28013	Güémez	13844	12503	1309	32	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	14201	14	14073	114	12492	11320	1160	12	12848	3805	8980	63	12848	805	584	7851	3514	94	216	6	5.7	12848	16	12801	31	12789	11716	1044	29	13080	3770	9132	178	13080	597	478	7113	4591	301	250	4	6.4	13080	17	12919	144	13845	12626	1136	83	14151	3776	10321	54	14151	681	627	6988	5794	61	427	13	7	14151	31	14101	19
